"","country","year","vector","popvector","aidvector","percIN","percOUT","percGIVEN","percRECEIVED","percINVEST"
"528","Jamaica",2005,"11",1,1,0.166474475407485,3.9003498279241,0,17.0859706922699,37.0739044385746
"529","Jordan",2005,"11",1,1,6.31425345144611,2.50728391732805,0,48.5901858430038,106.369328092577
"530","Japan",2005,"53",3,5,0.290807134527639,0.0801335180358918,1.7482268845846,0,1.29421483710701
"531","Kazakhstan",2005,"11",1,1,3.15578718440428,3.11017427906159,0,6.39616866545363,93.1747809974801
"532","Kenya",2005,"14",4,1,0.319287313035941,0.856719164084796,0,31.5475400382583,5.40494983113458
"533","Kyrgyz Republic",2005,"11",1,1,0.0440475729283694,2.59336380893348,0,66.3929636613773,40.6006699272441
"534","Cambodia",2005,"11",1,1,0.000112612122259528,1.91278446385143,0,58.4196255880966,48.5293243247924
"535","Kuwait",2005,"11",1,1,14.5379668882013,2.26969911698336,4.99576111339804,0.0348007488661891,1.9485417430235
"536","Lebanon",2005,"11",1,1,1.89815807658398,2.21068433468402,0,16.0207792170469,83.6670057150031
"537","Liberia",2005,"11",1,1,9.61072070159943,0.433025280553529,0,178.777695090909,133.388353908788
"538","Libya",2005,"11",1,1,0.812059826153146,1.16020858588827,0,1.02346564277466,28.0417001227152
"539","St. Lucia",2005,"11",1,1,1.17286450996633,1.77743384500051,0,35.1772662355179,94.1887769340027
"540","Sri Lanka",2005,"11",1,1,0.00042843132194291,1.28868528364218,0,36.9804476909402,10.2895764291323
"541","Lesotho",2005,"11",1,1,0.0138640512938743,1.053148645477,0,41.3399028599507,13.6558465973559
"542","Lithuania",2005,"11",1,1,0.376309845996783,1.44534523110114,0,4.81782501477013,27.2987413991954
"543","Luxembourg",2005,"11",1,1,9.82096405952386,0.69094802196243,3.08892536631724,0.376771219613305,112.385396430199
"544","Latvia",2005,"11",1,1,0.343711070087132,0.791585131135042,0.00102421012600211,5.57114320377117,39.1751880695108
"545","Morocco",2005,"11",1,1,0.00680588250723314,2.22821236420199,0,20.5066870154727,18.01164988678
"546","Moldova",2005,"11",1,1,0.299289021683712,5.07748275680792,0,42.1342336408321,61.812275868696
"547","Madagascar",2005,"11",1,1,0.0390314172565118,0.0718300546177409,0,120.828263305116,71.3855704006012
"548","Maldives",2005,"11",1,1,3.15451713395639,3.16542056074766,0,31.6445398379095,52.5509570880549
"549","Mexico",2005,"44",4,4,0.215212306647564,1.85963548133666,0,2.44088671246612,14.6747482883864
"550","Macedonia, FYR",2005,"11",1,1,1.08375667068384,0.98619899025598,0,40.146653651338,34.7914792691952
"551","Mali",2005,"11",1,1,0.203852318974421,0.983062068485809,0,73.1547637342765,22.8584994557956
"552","Malta",2005,"11",1,1,1.2703239449873,0.0321914449996781,0,1.21630049390132,1543.67425105404
"553","Myanmar",2005,"14",4,1,0.0201201551578659,1.01876366017892,0,6.579788327385,26.3910817944254
"554","Montenegro",2005,"11",1,1,3.64877470651726,4.0577213920467,0,0.00102373896773212,203.115069921766
"555","Mongolia",2005,"11",1,1,0.25953443709684,0.854282714024874,0,61.750906845313,90.1197829608403
"556","Mozambique",2005,"11",1,1,0.252917212343295,0.349117864069104,0,138.954999532774,30.5773123677982
"557","Mauritania",2005,"11",1,1,0.636602604810838,0.320726726941901,0,116.02698068517,66.1743536399016
"558","Mauritius",2005,"11",1,1,0.803172633673491,0.803009800904373,0,15.8489477220195,17.8825515801477
"559","Malawi",2005,"11",1,1,0.252772115383258,0.411708770250284,0,108.376504378355,14.8856217154116
"560","Malaysia",2005,"11",1,1,2.86993891020217,2.53912564538766,0,2.54213838705376,19.7681694216902
"561","Namibia",2005,"11",1,1,0.583761629105892,0.659241667349111,0,18.247491183856,40.2000098940217
"562","New Caledonia",2005,"11",1,1,3.47748917748918,0.709090909090909,0,0,0
"563","Niger",2005,"11",1,1,0.156242630939037,0.363043508567317,0,102.912140636018,32.3677137364658
"564","Nigeria",2005,"13",3,1,0.0836665781996176,0.294183917186132,0,14.1310495452659,29.0635618083421
"565","Nicaragua",2005,"11",1,1,0.025430690493439,3.74266148906731,0,104.172615076277,31.1769556450926
"566","Netherlands",2005,"41",1,4,1.49018974908375,1.18361864201353,3.44568495242159,0,237.313287578006
"567","Norway",2005,"41",1,4,3.82238539603066,0.11844376657234,4.27660392177173,0,24.6036037704135
"568","Nepal",2005,"11",1,1,0.378678713209829,0.766747062073176,0,45.1817767808161,0.50197546687874
"569","New Zealand",2005,"11",1,1,5.43697235056484,3.86383318416024,0.90130163721829,0,10.1939132642857
"570","Oman",2005,"11",1,1,6.83679505810185,0.730267091788195,0,1.76234322181826,35.0824198811815
"571","Pakistan",2005,"13",3,1,0.0192036349735765,1.32022675573928,0,26.8862740905582,18.1183735700675
"572","Panama",2005,"11",1,1,0.640164902188744,0.30807691137381,0,7.07992647790218,59.5331958265093
"573","Peru",2005,"11",1,1,0.000474458796440733,2.62639020954636,0,16.2790371366932,32.7245827612487
"574","Philippines",2005,"14",4,1,0.0186983321011148,1.44914221415997,0,8.52181060335706,10.3760779755875
"575","Papua New Guinea",2005,"11",1,1,0.110006645413392,0.106753760737189,0,63.0919566272007,10.8175724856342
"576","Poland",2005,"44",4,4,0.272212206617793,0.126687897913938,0,4.62576562548527,28.139253120747
"577","Portugal",2005,"11",1,1,1.65123822635298,0.224033711213491,1.33652743583858,0,18.7800835803271
"578","Paraguay",2005,"11",1,1,0.768476469560053,1.45904757369218,0,9.52379107567673,6.98482176061458
"579","French Polynesia",2005,"11",1,1,0.39233533685912,0.555154501655655,0,0,0
"580","Qatar",2005,"11",1,1,102.449565312979,0.0373988558100855,0,0.197324341388479,50.7592895348909
"581","Romania",2005,"11",1,1,0.350633698387195,0.820044949069369,0,13.1261164694255,46.0531409921933
"582","Rwanda",2005,"11",1,1,0.577172208080833,0.414643054184895,0,139.620078011983,13.3816677202575
"583","Saudi Arabia",2005,"41",1,4,5.25126660774622,0.983207672751476,0.547582704237978,0.0408640613392418,39.7831834153804
"584","Sudan",2005,"11",1,1,0.0408377579708261,1.60287574840177,0,26.144789696576,31.2439831790115
"585","Senegal",2005,"11",1,1,0.112175053070398,1.28923664348388,0,60.3907102191387,18.2898778617179
"586","Singapore",2005,"11",1,1,17.4780496427133,0.556922772531613,0,0.0694662046930787,108.909011821119
"587","Solomon Islands",2005,"11",1,1,0.189215565111036,0.186871678606282,0,191.65895469263,61.5108298593784
"588","Sierra Leone",2005,"11",1,1,1.44896614675098,0.263070145531564,0,181.461563882493,25.1002938490553
"589","El Salvador",2005,"11",1,1,0.0978106357842658,5.00214722678179,0,20.772923539529,20.911441575308
"590","Somalia",2005,"11",1,1,0.0117161599624327,3.55430735408716,0,0,0
"591","Serbia",2005,"11",1,1,1.89010033774735,1.89035568769841,0,41.0609100896703,65.6757020007159
"592","Suriname",2005,"11",1,1,1.80833700881506,2.82337972231651,0,43.2766938360714,-39.4145285714286
"593","Slovak Republic",2005,"11",1,1,0.683013553250656,0.00024195918446354,0.0240826242532692,4.25111608916929,33.2415118872719
"594","Slovenia",2005,"11",1,1,1.96793359973686,0.867294451215062,0,4.20113697678155,11.7812621525711
"595","Sweden",2005,"41",1,4,3.35990454475583,0.417804963513221,3.3334136074937,0,35.8254813745805
"596","Swaziland",2005,"11",1,1,0.654329638018471,1.19866889001142,0,22.8361411709933,9.14446973226935
"597","Chad",2005,"11",1,1,0.806600600798655,1.55044750004271,0,34.1340126719699,2.13068543096962
"598","Togo",2005,"11",1,1,0.517208090969537,0.611557201321784,0,27.2704836878583,16.3775962859507
"599","Thailand",2005,"14",4,1,1.14386206249659,0.395316267969441,0,2.35830365869408,21.5193059665053
"600","Tajikistan",2005,"11",1,1,0.00399667629346477,4.35449637103262,0,82.0749007279268,49.5035768577007
"601","Turkmenistan",2005,"11",1,1,0.0692736211147851,1.21773295177027,0,1.87864962149815,96.6776419213974
"602","Timor-Leste",2005,"11",1,1,0,5.04003549278068,0,337.574694501018,21.534392578959
"603","Tonga",2005,"11",1,1,0.23696682464455,8.36225187887922,0,80.6082319534569,20.7124088803571
"604","Tunisia",2005,"11",1,1,0.0215689676898052,0.219639203335974,0,27.6355746367796,29.7272846417474
"605","Turkey",2005,"44",4,4,0.258574129969965,0.332176466948422,0,11.2382013357697,16.7085649273089
"606","Tanzania",2005,"14",4,1,0.120269495412844,0.894889621559633,0,71.2800521525752,25.1386135407553
"607","Uganda",2005,"11",1,1,0.220102314305121,0.704144111992074,0,89.517613556341,37.5734474864611
"608","Ukraine",2005,"14",4,1,0.575943394724356,0.661721701342635,0,8.50127916913245,45.3599774833957
"609","Uruguay",2005,"11",1,1,0.211540265719832,1.71547578668322,0,51.7204620202038,42.8401520580059
"610","United States",2005,"23",3,2,2.30972677105018,0.632773592525001,1.05133906773366,0.00226685986097464,9.61683481080939
"611","Uzbekistan",2005,"11",1,1,0.0551725455726679,2.03716895326174,0,21.375644738018,18.3393199065527
"612","Vanuatu",2005,"11",1,1,0.32,0.320477611940299,0,82.9442024471267,40.6846754688102
"613","Samoa",2005,"11",1,1,0,8.74516473255969,0,73.7425883017509,18.9618424220544
"614","South Africa",2005,"44",4,4,1.78039126798084,0.311082458069563,0.00443892470165435,2.58200173743653,12.1198503179263
"615","Zambia",2005,"11",1,1,0.186439409973321,0.894334588413041,0,93.6512225177442,47.1688818982287
"616","Zimbabwe",2005,"11",1,1,0,6.93291759399613,0,21.8948262264806,6.39941317919789
